pathwayName,sourceId,type,metabolite
Resolution of AP sites via the multiple-nucleotide patch replacement pathway,R-HSA-110373,reactome,Nicotinamide
eNOS activation,R-HSA-203615,reactome,Citrulline
Metabolism of folate and pterines,R-HSA-196757,reactome,Phosphate
Translocation of ZAP-70 to Immunological synapse,R-HSA-202430,reactome,Phosphate
Activation of BAD and translocation to mitochondria ,R-HSA-111447,reactome,Phosphate
Synthesis of PIPs at the late endosome membrane,R-HSA-1660517,reactome,Phosphate
Astrocytic Glutamate-Glutamine Uptake And Metabolism,R-HSA-210455,reactome,Phosphate
Coenzyme A biosynthesis,R-HSA-196783,reactome,Pantothenate
Glycosphingolipid metabolism,R-HSA-1660662,reactome,Sphingosine
Glycosphingolipid metabolism,R-HSA-1660662,reactome,Galactose
Transport of small molecules,R-HSA-382551,reactome,Urea
Transport of small molecules,R-HSA-382551,reactome,Lactate
Transport of small molecules,R-HSA-382551,reactome,Pyruvate
Transport of small molecules,R-HSA-382551,reactome,Malate
Transport of small molecules,R-HSA-382551,reactome,Alanine
Transport of small molecules,R-HSA-382551,reactome,Citrate
Transport of small molecules,R-HSA-382551,reactome,Myo-Inositol
Transport of small molecules,R-HSA-382551,reactome,Hypoxanthine
Transport of small molecules,R-HSA-382551,reactome,Betaine
Transport of small molecules,R-HSA-382551,reactome,Uracil
Transport of small molecules,R-HSA-382551,reactome,Pantothenate
Transport of small molecules,R-HSA-382551,reactome,Urate
Transport of small molecules,R-HSA-382551,reactome,cholesterol
Transport of small molecules,R-HSA-382551,reactome,beta-Alanine
Transport of small molecules,R-HSA-382551,reactome,Phosphate
Transport of small molecules,R-HSA-382551,reactome,Glycerol
Transport of small molecules,R-HSA-382551,reactome,Cytidine
Transport of small molecules,R-HSA-382551,reactome,Mannose
Transport of small molecules,R-HSA-382551,reactome,Histamine
Transport of small molecules,R-HSA-382551,reactome,1-Methylnicotinamide
Transport of small molecules,R-HSA-382551,reactome,Choline
Transport of small molecules,R-HSA-382551,reactome,Uridine
Transport of small molecules,R-HSA-382551,reactome,Guanine
Transport of small molecules,R-HSA-382551,reactome,Succinate
Transport of small molecules,R-HSA-382551,reactome,Guanosine
Transport of small molecules,R-HSA-382551,reactome,Inosine
Transport of small molecules,R-HSA-382551,reactome,Adenosine
Transport of small molecules,R-HSA-382551,reactome,adenine
Transport of small molecules,R-HSA-382551,reactome,Spermidine
Transport of small molecules,R-HSA-382551,reactome,Cystine
Transport of small molecules,R-HSA-382551,reactome,Creatinine
Transport of small molecules,R-HSA-382551,reactome,Spermine
Transport of small molecules,R-HSA-382551,reactome,Carnitine
Transport of small molecules,R-HSA-382551,reactome,Taurine
Mitochondrial tRNA aminoacylation,R-HSA-379726,reactome,Phosphate
Activation of GABAB receptors,R-HSA-991365,reactome,Phosphate
Downstream TCR signaling,R-HSA-202424,reactome,Phosphate
Mitochondrial Fatty Acid Beta-Oxidation,R-HSA-77289,reactome,Phosphate
Carnitine synthesis,R-HSA-71262,reactome,Carnitine
Carnitine synthesis,R-HSA-71262,reactome,Succinate
GABA receptor activation,R-HSA-977443,reactome,Phosphate
Downregulation of ERBB2 signaling,R-HSA-8863795,reactome,Phosphate
Glycogen breakdown (glycogenolysis),R-HSA-70221,reactome,Phosphate
G alpha (i) signalling events,R-HSA-418594,reactome,Succinate
G alpha (i) signalling events,R-HSA-418594,reactome,Lactate
G alpha (i) signalling events,R-HSA-418594,reactome,Histamine
G alpha (i) signalling events,R-HSA-418594,reactome,Adenosine
Interconversion of polyamines,R-HSA-351200,reactome,Putrescine
Interconversion of polyamines,R-HSA-351200,reactome,Spermine
Interconversion of polyamines,R-HSA-351200,reactome,Spermidine
TP53 Regulates Metabolic Genes,R-HSA-5628897,reactome,Phosphate
TP53 Regulates Metabolic Genes,R-HSA-5628897,reactome,Fructose-6-phosphate
Triglyceride metabolism,R-HSA-8979227,reactome,Glycerol
Triglyceride metabolism,R-HSA-8979227,reactome,Phosphate
Triglyceride metabolism,R-HSA-8979227,reactome,cholesterol
C-type lectin receptors (CLRs),R-HSA-5621481,reactome,Phosphate
Developmental Biology,R-HSA-1266738,reactome,Phosphate
Developmental Biology,R-HSA-1266738,reactome,cholesterol
Toll-Like Receptors Cascades,R-HSA-168898,reactome,cholesterol
Toll-Like Receptors Cascades,R-HSA-168898,reactome,Phosphate
LDL remodeling,R-HSA-8964041,reactome,cholesterol
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Taurine
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Betaine
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,3-methyl-2-oxovalerate
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Succinate
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Carnitine
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Malate
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Pipecolate
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Adenosine
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,adenine
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Phosphate
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Kynurenine
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,3-Methyl-2-oxobutyrate
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Nicotinamide
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,4-Hydroxyphenylpyruvate
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,beta-Alanine
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Choline
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Spermine
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Pyruvate
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Histamine
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,4-Methyl-2-oxopentanoate
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Putrescine
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Spermidine
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Citrulline
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Cystathionine
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Creatine
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Creatinine
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,1-Methylnicotinamide
Metabolism of amino acids and derivatives,R-HSA-71291,reactome,Urea
Acetylcholine Neurotransmitter Release Cycle,R-HSA-264642,reactome,Choline
Digestion of dietary carbohydrate,R-HSA-189085,reactome,Maltose
Digestion of dietary carbohydrate,R-HSA-189085,reactome,Maltotriose
Transcriptional Regulation by TP53,R-HSA-3700989,reactome,Phosphate
Transcriptional Regulation by TP53,R-HSA-3700989,reactome,Fructose-6-phosphate
RAF-independent MAPK1/3 activation,R-HSA-112409,reactome,Phosphate
Cellular response to hypoxia,R-HSA-2262749,reactome,Succinate
Signaling by GPCR,R-HSA-372790,reactome,Adenosine
Signaling by GPCR,R-HSA-372790,reactome,Phosphate
Signaling by GPCR,R-HSA-372790,reactome,Histamine
Signaling by GPCR,R-HSA-372790,reactome,Lactate
Signaling by GPCR,R-HSA-372790,reactome,Succinate
Signaling by GPCR,R-HSA-372790,reactome,Tryptophan
Signaling by GPCR,R-HSA-372790,reactome,Glycerol
Toll Like Receptor 3 (TLR3) Cascade,R-HSA-168164,reactome,Phosphate
"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",R-HSA-72662,reactome,Phosphate
Norepinephrine Neurotransmitter Release Cycle,R-HSA-181430,reactome,Phosphate
rRNA processing in the nucleus and cytosol,R-HSA-8868773,reactome,Phosphate
Phosphate bond hydrolysis by NTPDase proteins,R-HSA-8850843,reactome,Phosphate
RHO GTPases activate PKNs,R-HSA-5625740,reactome,Succinate
RHO GTPases activate PKNs,R-HSA-5625740,reactome,Phosphate
EPH-Ephrin signaling,R-HSA-2682334,reactome,Phosphate
Collagen formation,R-HSA-1474290,reactome,Succinate
N-glycan trimming and elongation in the cis-Golgi,R-HSA-964739,reactome,Mannose
Ion influx/efflux at host-pathogen interface,R-HSA-6803544,reactome,Phosphate
Synthesis of wybutosine at G37 of tRNA(Phe),R-HSA-6782861,reactome,Succinate
Synthesis of wybutosine at G37 of tRNA(Phe),R-HSA-6782861,reactome,alpha-Ketoglutarate
Synthesis of wybutosine at G37 of tRNA(Phe),R-HSA-6782861,reactome,Pyruvate
The citric acid (TCA) cycle and respiratory electron transport,R-HSA-1428517,reactome,Pyruvate
The citric acid (TCA) cycle and respiratory electron transport,R-HSA-1428517,reactome,Lactate
The citric acid (TCA) cycle and respiratory electron transport,R-HSA-1428517,reactome,Citrate
The citric acid (TCA) cycle and respiratory electron transport,R-HSA-1428517,reactome,Succinate
The citric acid (TCA) cycle and respiratory electron transport,R-HSA-1428517,reactome,Malate
The citric acid (TCA) cycle and respiratory electron transport,R-HSA-1428517,reactome,Phosphate
The citric acid (TCA) cycle and respiratory electron transport,R-HSA-1428517,reactome,Fumarate
Negative regulation of MAPK pathway,R-HSA-5675221,reactome,Phosphate
VxPx cargo-targeting to cilium,R-HSA-5620916,reactome,Phosphate
ARMS-mediated activation,R-HSA-170984,reactome,Phosphate
Gastrin-CREB signalling pathway via PKC and MAPK,R-HSA-881907,reactome,Histamine
Gastrin-CREB signalling pathway via PKC and MAPK,R-HSA-881907,reactome,Glycerol
Gastrin-CREB signalling pathway via PKC and MAPK,R-HSA-881907,reactome,Phosphate
Defective SLC34A3 causes Hereditary hypophosphatemic rickets with hypercalciuria (HHRH),R-HSA-5619097,reactome,Phosphate
Synthesis of bile acids and bile salts via 27-hydroxycholesterol,R-HSA-193807,reactome,cholesterol
Platelet Aggregation (Plug Formation),R-HSA-76009,reactome,Phosphate
POLB-Dependent Long Patch Base Excision Repair,R-HSA-110362,reactome,Nicotinamide
Synthesis of Dolichyl-phosphate,R-HSA-446199,reactome,Phosphate
SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion,R-HSA-399955,reactome,Phosphate
Cardiac conduction,R-HSA-5576891,reactome,Phosphate
Intestinal absorption,R-HSA-8963676,reactome,cholesterol
Cholesterol biosynthesis,R-HSA-191273,reactome,Squalene
Cholesterol biosynthesis,R-HSA-191273,reactome,cholesterol
Cholesterol biosynthesis,R-HSA-191273,reactome,Phosphate
MyD88:Mal cascade initiated on plasma membrane,R-HSA-166058,reactome,Phosphate
"Base-Excision Repair, AP Site Formation",R-HSA-73929,reactome,Uracil
"Base-Excision Repair, AP Site Formation",R-HSA-73929,reactome,adenine
"Base-Excision Repair, AP Site Formation",R-HSA-73929,reactome,"5,6-Dihydrouracil"
"Base-Excision Repair, AP Site Formation",R-HSA-73929,reactome,Hypoxanthine
Sialic acid metabolism,R-HSA-4085001,reactome,Pyruvate
Sialic acid metabolism,R-HSA-4085001,reactome,Phosphate
Fatty acyl-CoA biosynthesis,R-HSA-75105,reactome,Citrate
Fatty acyl-CoA biosynthesis,R-HSA-75105,reactome,Phosphate
Fatty acyl-CoA biosynthesis,R-HSA-75105,reactome,Malate
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,R-HSA-975138,reactome,Phosphate
"Sodium-coupled sulphate, di- and tri-carboxylate transporters",R-HSA-433137,reactome,Succinate
"Sodium-coupled sulphate, di- and tri-carboxylate transporters",R-HSA-433137,reactome,Citrate
Glycogen synthesis,R-HSA-3322077,reactome,Phosphate
Phospholipid metabolism,R-HSA-1483257,reactome,Phosphate
Phospholipid metabolism,R-HSA-1483257,reactome,Choline
Phospholipid metabolism,R-HSA-1483257,reactome,Phosphoethanolamine
Phospholipid metabolism,R-HSA-1483257,reactome,Glycerol
Phospholipid metabolism,R-HSA-1483257,reactome,Myo-Inositol
Phospholipid metabolism,R-HSA-1483257,reactome,Ethanolamine
TCF dependent signaling in response to WNT,R-HSA-201681,reactome,Nicotinamide
IRS-mediated signalling,R-HSA-112399,reactome,Phosphate
EGFR downregulation,R-HSA-182971,reactome,Phosphate
Adenylate cyclase activating pathway,R-HSA-170660,reactome,Phosphate
Cleavage of the damaged pyrimidine ,R-HSA-110329,reactome,"5,6-Dihydrouracil"
Cleavage of the damaged pyrimidine ,R-HSA-110329,reactome,Uracil
PKB-mediated events,R-HSA-109703,reactome,Phosphate
mRNA Capping,R-HSA-72086,reactome,Phosphate
Intestinal saccharidase deficiencies,R-HSA-5659898,reactome,Maltose
Intestinal saccharidase deficiencies,R-HSA-5659898,reactome,Maltotriose
Signaling by MET,R-HSA-6806834,reactome,Phosphate
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,R-HSA-83936,reactome,Hypoxanthine
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,R-HSA-83936,reactome,adenine
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,R-HSA-83936,reactome,Uridine
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,R-HSA-83936,reactome,Cytidine
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,R-HSA-83936,reactome,Guanine
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,R-HSA-83936,reactome,Inosine
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,R-HSA-83936,reactome,Uracil
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,R-HSA-83936,reactome,Adenosine
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,R-HSA-83936,reactome,Guanosine
Metabolism of steroid hormones,R-HSA-196071,reactome,cholesterol
Transcriptional regulation by RUNX1,R-HSA-8878171,reactome,Phosphate
Signaling by PDGF,R-HSA-186797,reactome,Phosphate
Signaling by PDGF,R-HSA-186797,reactome,Nicotinamide
DNA Double Strand Break Response,R-HSA-5693606,reactome,Phosphate
Regulation of TP53 Activity through Acetylation,R-HSA-6804758,reactome,Phosphate
Regulation of IFNG signaling,R-HSA-877312,reactome,Phosphate
Defective ABCG8 causes gallbladder disease 4 and sitosterolemia,R-HSA-5679090,reactome,cholesterol
Regulation of PTEN stability and activity,R-HSA-8948751,reactome,Nicotinamide
Cyclin E associated events during G1/S transition ,R-HSA-69202,reactome,Phosphate
Glutathione conjugation,R-HSA-156590,reactome,Phosphate
Glutathione conjugation,R-HSA-156590,reactome,5-Oxoproline
Conjugation of carboxylic acids,R-HSA-159424,reactome,Hippurate
Conjugation of carboxylic acids,R-HSA-159424,reactome,Phenylacetylglutamine
RNA Polymerase II Transcription Initiation And Promoter Clearance,R-HSA-76042,reactome,Phosphate
Mitotic Anaphase,R-HSA-68882,reactome,Phosphate
Resolution of Abasic Sites (AP sites),R-HSA-73933,reactome,Phosphate
Resolution of Abasic Sites (AP sites),R-HSA-73933,reactome,Nicotinamide
Ion homeostasis,R-HSA-5578775,reactome,Phosphate
MyD88 cascade initiated on plasma membrane,R-HSA-975871,reactome,Phosphate
Depolymerisation of the Nuclear Lamina,R-HSA-4419969,reactome,Phosphate
Toll Like Receptor 2 (TLR2) Cascade,R-HSA-181438,reactome,Phosphate
eNOS activation and regulation,R-HSA-203765,reactome,Citrulline
Sphingolipid metabolism,R-HSA-428157,reactome,Sphingosine
Sphingolipid metabolism,R-HSA-428157,reactome,Phosphate
Sphingolipid metabolism,R-HSA-428157,reactome,Phosphoethanolamine
Sphingolipid metabolism,R-HSA-428157,reactome,Phytosphingosine
Sphingolipid metabolism,R-HSA-428157,reactome,Galactose
Sphingolipid metabolism,R-HSA-428157,reactome,Sphinganine
Downstream signal transduction,R-HSA-186763,reactome,Nicotinamide
Downstream signal transduction,R-HSA-186763,reactome,Phosphate
Amino Acid conjugation,R-HSA-156587,reactome,Phenylacetylglutamine
Amino Acid conjugation,R-HSA-156587,reactome,Hippurate
"Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2",R-HSA-964827,reactome,Mannose
Inactivation of Cdc42 and Rac,R-HSA-428543,reactome,Phosphate
Glutathione synthesis and recycling,R-HSA-174403,reactome,5-Oxoproline
Glutathione synthesis and recycling,R-HSA-174403,reactome,Phosphate
Dopamine Neurotransmitter Release Cycle,R-HSA-212676,reactome,Phosphate
Phase II - Conjugation of compounds,R-HSA-156580,reactome,Hippurate
Phase II - Conjugation of compounds,R-HSA-156580,reactome,Adenosine
Phase II - Conjugation of compounds,R-HSA-156580,reactome,cholesterol
Phase II - Conjugation of compounds,R-HSA-156580,reactome,Phenylacetylglutamine
Phase II - Conjugation of compounds,R-HSA-156580,reactome,Phosphate
Phase II - Conjugation of compounds,R-HSA-156580,reactome,Glucuronate
Phase II - Conjugation of compounds,R-HSA-156580,reactome,5-Oxoproline
Scavenging of heme from plasma,R-HSA-2168880,reactome,cholesterol
Vitamin B1 (thiamin) metabolism,R-HSA-196819,reactome,Phosphate
ERK/MAPK targets,R-HSA-198753,reactome,Phosphate
Neurotransmitter clearance,R-HSA-112311,reactome,Choline
Semaphorin interactions,R-HSA-373755,reactome,Phosphate
Organelle biogenesis and maintenance,R-HSA-1852241,reactome,Phosphate
Organelle biogenesis and maintenance,R-HSA-1852241,reactome,Nicotinamide
Hypusine synthesis from eIF5A-lysine,R-HSA-204626,reactome,Spermidine
Chylomicron clearance,R-HSA-8964026,reactome,cholesterol
Biological oxidations,R-HSA-211859,reactome,Hippurate
Biological oxidations,R-HSA-211859,reactome,Glucuronate
Biological oxidations,R-HSA-211859,reactome,Spermine
Biological oxidations,R-HSA-211859,reactome,Adenosine
Biological oxidations,R-HSA-211859,reactome,Spermidine
Biological oxidations,R-HSA-211859,reactome,Phosphate
Biological oxidations,R-HSA-211859,reactome,Putrescine
Biological oxidations,R-HSA-211859,reactome,cholesterol
Biological oxidations,R-HSA-211859,reactome,Histamine
Biological oxidations,R-HSA-211859,reactome,Phenylacetylglutamine
Biological oxidations,R-HSA-211859,reactome,5-Oxoproline
Negative regulation of FGFR4 signaling,R-HSA-5654733,reactome,Phosphate
PI5P Regulates TP53 Acetylation,R-HSA-6811555,reactome,Phosphate
Defective SLC22A12 causes renal hypouricemia 1 (RHUC1),R-HSA-5619071,reactome,Lactate
Defective SLC22A12 causes renal hypouricemia 1 (RHUC1),R-HSA-5619071,reactome,Urate
Serine biosynthesis,R-HSA-977347,reactome,Phosphate
CTLA4 inhibitory signaling,R-HSA-389513,reactome,Phosphate
Catabolism of glucuronate to xylulose-5-phosphate,R-HSA-5661270,reactome,Glucuronate
Defective SLC2A9 causes hypouricemia renal 2 (RHUC2),R-HSA-5619047,reactome,Urate
tRNA Aminoacylation,R-HSA-379724,reactome,Phosphate
Chromatin organization,R-HSA-4839726,reactome,Succinate
HS-GAG degradation,R-HSA-2024096,reactome,Glucuronate
HS-GAG degradation,R-HSA-2024096,reactome,Galactose
ABC transporters in lipid homeostasis,R-HSA-1369062,reactome,cholesterol
ABC transporters in lipid homeostasis,R-HSA-1369062,reactome,Phosphate
Cellular hexose transport,R-HSA-189200,reactome,Urate
Cellular hexose transport,R-HSA-189200,reactome,Mannose
Beta-oxidation of pristanoyl-CoA,R-HSA-389887,reactome,Carnitine
Beta-oxidation of pristanoyl-CoA,R-HSA-389887,reactome,Acetylcarnitine
Beta-oxidation of pristanoyl-CoA,R-HSA-389887,reactome,Propionylcarnitine
Defective OPLAH causes 5-oxoprolinase deficiency (OPLAHD),R-HSA-5578998,reactome,5-Oxoproline
