"pathwayName","sourceId","type","metabolite"
"Breast cancer","05224","kegg","DLL4"
"Breast cancer","05224","kegg","WNT11"
"Breast cancer","05224","kegg","POLK"
"Breast cancer","05224","kegg","SHC3"
"Breast cancer","05224","kegg","SP1"
"Breast cancer","05224","kegg","APC2"
"Breast cancer","05224","kegg","ESR1"
"Breast cancer","05224","kegg","WNT9B"
"Breast cancer","05224","kegg","BAK1"
"Breast cancer","05224","kegg","WNT16"
"Breast cancer","05224","kegg","EGF"
"Breast cancer","05224","kegg","WNT5A"
"Breast cancer","05224","kegg","KRAS"
"Breast cancer","05224","kegg","CDK6"
"Breast cancer","05224","kegg","GADD45A"
"Breast cancer","05224","kegg","IGF1"
"Breast cancer","05224","kegg","FZD3"
"Breast cancer","05224","kegg","SHC2"
"Breast cancer","05224","kegg","WNT1"
"Breast cancer","05224","kegg","RPS6KB1"
"Breast cancer","05224","kegg","HEYL"
"Breast cancer","05224","kegg","FGF6"
"Breast cancer","05224","kegg","CSNK1A1"
"Breast cancer","05224","kegg","SHC1"
"Breast cancer","05224","kegg","PIK3R2"
"Breast cancer","05224","kegg","TCF4"
"Breast cancer","05224","kegg","HGF"
"Breast cancer","05224","kegg","WNT10B"
"Breast cancer","05224","kegg","JAG2"
"Breast cancer","05224","kegg","hN1"
"Breast cancer","05224","kegg","GADD45G"
"Breast cancer","05224","kegg","ESR2"
"Breast cancer","05224","kegg","E2F3"
"Breast cancer","05224","kegg","NFKB2"
"Breast cancer","05224","kegg","BAX"
"Breast cancer","05224","kegg","NRAS"
"Breast cancer","05224","kegg","FOS"
"Breast cancer","05224","kegg","ERBB2"
"Breast cancer","05224","kegg","WNT3"
"Breast cancer","05224","kegg","FGF4"
"Breast cancer","05224","kegg","WNT6"
"Breast cancer","05224","kegg","FGF2"
"Breast cancer","05224","kegg","WNT5B"
"Breast cancer","05224","kegg","PIK3CD"
"Breast cancer","05224","kegg","HEY1"
"Breast cancer","05224","kegg","ARAF"
"Breast cancer","05224","kegg","BRCA1"
"Breast cancer","05224","kegg","HBM"
"Breast cancer","05224","kegg","TP53"
"Breast cancer","05224","kegg","CDKN1A"
"Breast cancer","05224","kegg","FGF12"
"Breast cancer","05224","kegg","HEY2"
"Breast cancer","05224","kegg","HRAS"
"Breast cancer","05224","kegg","FGF7"
"Breast cancer","05224","kegg","PIK3CB"
"Breast cancer","05224","kegg","FGF14"
"Breast cancer","05224","kegg","FZD7"
"Breast cancer","05224","kegg","MAP2K2"
"Breast cancer","05224","kegg","CDK4"
"Breast cancer","05224","kegg","TCF7"
"Breast cancer","05224","kegg","MAP2K1"
"Breast cancer","05224","kegg","FGF19"
"Breast cancer","05224","kegg","PIK3R1"
"Breast cancer","05224","kegg","JUN"
"Breast cancer","05224","kegg","FGF23"
"Breast cancer","05224","kegg","WNT7A"
"Breast cancer","05224","kegg","FZD5"
"Nicotine addiction","05033","kegg","GRIA3"
"Nicotine addiction","05033","kegg","GRIN1"
"Nicotine addiction","05033","kegg","GRIA4"
"Nicotine addiction","05033","kegg","GABRB2"
"Nicotine addiction","05033","kegg","HPCA"
"Nicotine addiction","05033","kegg","GRIA2"
"Nicotine addiction","05033","kegg","GRIN2D"
"Nicotine addiction","05033","kegg","CHRNA7"
"Nicotine addiction","05033","kegg","SLC32A1"
"Nicotine addiction","05033","kegg","GABRA5"
"Nicotine addiction","05033","kegg","GABRD"
"Nicotine addiction","05033","kegg","CACNA1A"
"Nicotine addiction","05033","kegg","CHRNB2"
"Nicotine addiction","05033","kegg","CACNA1B"
"Nicotine addiction","05033","kegg","GRIN3B"
"Nicotine addiction","05033","kegg","GABRR1"
"Nicotine addiction","05033","kegg","GRIN2A"
"Nicotine addiction","05033","kegg","GABRP"
"Nicotine addiction","05033","kegg","GABRQ"
"Nicotine addiction","05033","kegg","GRIN2B"
"Nicotine addiction","05033","kegg","CHRNA4"
"Nicotine addiction","05033","kegg","GABRB3"
"Nicotine addiction","05033","kegg","GABRG3"
"Nicotine addiction","05033","kegg","GABRE"
"Nicotine addiction","05033","kegg","GRIA1"
"Nicotine addiction","05033","kegg","GABRR2"
"Nicotine addiction","05033","kegg","SLC17A7"
"Nicotine addiction","05033","kegg","GRIN2C"
"mTOR signaling pathway","04150","kegg","TBC1D7"
"mTOR signaling pathway","04150","kegg","ULK2"
"mTOR signaling pathway","04150","kegg","MAP2K2"
"mTOR signaling pathway","04150","kegg","RPTOR"
"mTOR signaling pathway","04150","kegg","ATP6V1H"
"mTOR signaling pathway","04150","kegg","SLC38A9"
"mTOR signaling pathway","04150","kegg","RPS6KA3"
"mTOR signaling pathway","04150","kegg","ATP6V1E2"
"mTOR signaling pathway","04150","kegg","SOS2"
"mTOR signaling pathway","04150","kegg","WNT1"
"mTOR signaling pathway","04150","kegg","FZD7"
"mTOR signaling pathway","04150","kegg","EIF4E"
"mTOR signaling pathway","04150","kegg","FNIP1"
"mTOR signaling pathway","04150","kegg","HGF"
"mTOR signaling pathway","04150","kegg","MTOR"
"mTOR signaling pathway","04150","kegg","IRS1"
"mTOR signaling pathway","04150","kegg","CAB39"
"mTOR signaling pathway","04150","kegg","DDIT4"
"mTOR signaling pathway","04150","kegg","ATP6V1C1"
"mTOR signaling pathway","04150","kegg","RRAGC"
"mTOR signaling pathway","04150","kegg","SEC13"
"mTOR signaling pathway","04150","kegg","WNT3"
"mTOR signaling pathway","04150","kegg","FZD9"
"mTOR signaling pathway","04150","kegg","HBM"
"mTOR signaling pathway","04150","kegg","EIF4B"
"mTOR signaling pathway","04150","kegg","DEPDC6"
"mTOR signaling pathway","04150","kegg","WNT6"
"mTOR signaling pathway","04150","kegg","WNT8B"
"mTOR signaling pathway","04150","kegg","WDR59"
"mTOR signaling pathway","04150","kegg","RNF152"
"mTOR signaling pathway","04150","kegg","STRADA"
"mTOR signaling pathway","04150","kegg","RAF1"
"mTOR signaling pathway","04150","kegg","WNT7B"
"mTOR signaling pathway","04150","kegg","CLIP1"
"mTOR signaling pathway","04150","kegg","PRKCA"
"mTOR signaling pathway","04150","kegg","C7orf59"
"mTOR signaling pathway","04150","kegg","DVL1"
"mTOR signaling pathway","04150","kegg","TNF"
"mTOR signaling pathway","04150","kegg","PRKAA2"
"mTOR signaling pathway","04150","kegg","TELO2"
"mTOR signaling pathway","04150","kegg","FZD8"
"mTOR signaling pathway","04150","kegg","MIOS"
"mTOR signaling pathway","04150","kegg","INSR"
"mTOR signaling pathway","04150","kegg","EIF4E1B"
"mTOR signaling pathway","04150","kegg","ATP6V1E1"
"mTOR signaling pathway","04150","kegg","FZD6"
"mTOR signaling pathway","04150","kegg","LRP5"
"mTOR signaling pathway","04150","kegg","RPS6KA2"
"mTOR signaling pathway","04150","kegg","PIK3R1"
"mTOR signaling pathway","04150","kegg","RRAGA"
"mTOR signaling pathway","04150","kegg","LRP6"
"mTOR signaling pathway","04150","kegg","PIK3CD"
"mTOR signaling pathway","04150","kegg","FZD5"
"mTOR signaling pathway","04150","kegg","DVL3"
"mTOR signaling pathway","04150","kegg","HRAS"
"mTOR signaling pathway","04150","kegg","FZD1"
"mTOR signaling pathway","04150","kegg","PIK3R3"
"mTOR signaling pathway","04150","kegg","SKP2"
"mTOR signaling pathway","04150","kegg","AKT2"
"mTOR signaling pathway","04150","kegg","FZD3"
"mTOR signaling pathway","04150","kegg","NPRL3"
"mTOR signaling pathway","04150","kegg","ATP6V1D"
"mTOR signaling pathway","04150","kegg","WNT7A"
"mTOR signaling pathway","04150","kegg","WNT9A"
"mTOR signaling pathway","04150","kegg","ATP6V1B1"
"mTOR signaling pathway","04150","kegg","ROBLD3"
"mTOR signaling pathway","04150","kegg","NRAS"
"mTOR signaling pathway","04150","kegg","RPS6KB1"
"mTOR signaling pathway","04150","kegg","PRKCG"
"mTOR signaling pathway","04150","kegg","PRR5"
"mTOR signaling pathway","04150","kegg","NPRL2"
"mTOR signaling pathway","04150","kegg","AKT3"
"mTOR signaling pathway","04150","kegg","SGK1"
"mTOR signaling pathway","04150","kegg","WNT4"
"mTOR signaling pathway","04150","kegg","PIK3CA"
"mTOR signaling pathway","04150","kegg","ATP6V1A"
"mTOR signaling pathway","04150","kegg","FZD2"
"mTOR signaling pathway","04150","kegg","KRAS"
"mTOR signaling pathway","04150","kegg","RRAGB"
"mTOR signaling pathway","04150","kegg","PRKAA1"
"mTOR signaling pathway","04150","kegg","PIK3R2"
"mTOR signaling pathway","04150","kegg","ATP6V1G2"
"mTOR signaling pathway","04150","kegg","PDK1"
"mTOR signaling pathway","04150","kegg","TTI1"
"mTOR signaling pathway","04150","kegg","MAPK1"
"mTOR signaling pathway","04150","kegg","WNT2"
"mTOR signaling pathway","04150","kegg","IKBKB"
"mTOR signaling pathway","04150","kegg","WNT3A"
"mTOR signaling pathway","04150","kegg","IGF1R"
"mTOR signaling pathway","04150","kegg","TNFRSF1A"
"mTOR signaling pathway","04150","kegg","BRAF"
"mTOR signaling pathway","04150","kegg","PRKACA"
"mTOR signaling pathway","04150","kegg","TSC1"
"mTOR signaling pathway","04150","kegg","PDPK1"
"mTOR signaling pathway","04150","kegg","DEPDC5"
"mTOR signaling pathway","04150","kegg","SESN2"
"mTOR signaling pathway","04150","kegg","CHUK"
"mTOR signaling pathway","04150","kegg","ATP6V1F"
"mTOR signaling pathway","04150","kegg","PIK3CB"
"mTOR signaling pathway","04150","kegg","LPIN1"
"mTOR signaling pathway","04150","kegg","GRB2"
"mTOR signaling pathway","04150","kegg","WNT9B"
"mTOR signaling pathway","04150","kegg","IGF1"
"mTOR signaling pathway","04150","kegg","MAPKAP1"
"mTOR signaling pathway","04150","kegg","WNT5A"
"mTOR signaling pathway","04150","kegg","MLST8"
"mTOR signaling pathway","04150","kegg","WNT16"
"mTOR signaling pathway","04150","kegg","AKT1"
"mTOR signaling pathway","04150","kegg","WNT2B"
"mTOR signaling pathway","04150","kegg","FZD4"
"mTOR signaling pathway","04150","kegg","RPS6KA6"
"mTOR signaling pathway","04150","kegg","NPR3"
"mTOR signaling pathway","04150","kegg","RRAGD"
"mTOR signaling pathway","04150","kegg","EIF4E2"
"mTOR signaling pathway","04150","kegg","ULK1"
"mTOR signaling pathway","04150","kegg","WDR24"
"mTOR signaling pathway","04150","kegg","GRB10"
"mTOR signaling pathway","04150","kegg","RHEB"
"mTOR signaling pathway","04150","kegg","TSC2"
"mTOR signaling pathway","04150","kegg","PRKCB"
"mTOR signaling pathway","04150","kegg","TEP1"
"mTOR signaling pathway","04150","kegg","AKT1S1"
"mTOR signaling pathway","04150","kegg","RPS6KB2"
"mTOR signaling pathway","04150","kegg","SLC3A2"
"mTOR signaling pathway","04150","kegg","GSK3B"
"mTOR signaling pathway","04150","kegg","STRADB"
"mTOR signaling pathway","04150","kegg","FLCN"
"mTOR signaling pathway","04150","kegg","FNIP2"
"mTOR signaling pathway","04150","kegg","RICTOR"
"mTOR signaling pathway","04150","kegg","RPS6"
"mTOR signaling pathway","04150","kegg","CAB39L"
"mTOR signaling pathway","04150","kegg","WNT10A"
"mTOR signaling pathway","04150","kegg","RPS6KA1"
"mTOR signaling pathway","04150","kegg","RHOA"
"mTOR signaling pathway","04150","kegg","SLC7A5"
"mTOR signaling pathway","04150","kegg","SEH1L"
"mTOR signaling pathway","04150","kegg","WNT11"
"mTOR signaling pathway","04150","kegg","WNT5B"
"mTOR signaling pathway","04150","kegg","SOS1"
"mTOR signaling pathway","04150","kegg","ATP6V1B2"
"mTOR signaling pathway","04150","kegg","EIF4EBP1"
"mTOR signaling pathway","04150","kegg","WNT8A"
"mTOR signaling pathway","04150","kegg","MAPK3"
"mTOR signaling pathway","04150","kegg","MAP2K1"
"mTOR signaling pathway","04150","kegg","NPR2"
"mTOR signaling pathway","04150","kegg","C11orf59"
"mTOR signaling pathway","04150","kegg","WNT10B"
"mTOR signaling pathway","04150","kegg","PTEN"
"mTOR signaling pathway","04150","kegg","CLK2"
"mTOR signaling pathway","04150","kegg","HBXIP"
"mTOR signaling pathway","04150","kegg","FZD10"
"mTOR signaling pathway","04150","kegg","STK11"
"mTOR signaling pathway","04150","kegg","ATP6V1G1"
"mTOR signaling pathway","04150","kegg","DVL2"
"mTOR signaling pathway","04150","kegg","MAPKSP1"
"Basal transcription factors","03022","kegg","TAF4"
"Basal transcription factors","03022","kegg","GTF2H4"
"Basal transcription factors","03022","kegg","GTF2H2"
"Basal transcription factors","03022","kegg","GTF2H1"
"Basal transcription factors","03022","kegg","GTF2IRD1"
"Basal transcription factors","03022","kegg","TBP"
"Basal transcription factors","03022","kegg","ERCC3"
"Basal transcription factors","03022","kegg","GTF2I"
"Basal transcription factors","03022","kegg","TAF3"
"Basal transcription factors","03022","kegg","GTF2F2"
"Basal transcription factors","03022","kegg","GTF2E2"
"Basal transcription factors","03022","kegg","TAF8"
"Basal transcription factors","03022","kegg","TAF5"
"Basal transcription factors","03022","kegg","TAF12"
"Basal transcription factors","03022","kegg","TAF2"
"Basal transcription factors","03022","kegg","TAF1"
"Basal transcription factors","03022","kegg","GTF2H2D"
"Basal transcription factors","03022","kegg","TAF13"
"Basal transcription factors","03022","kegg","GTF2A1"
"Basal transcription factors","03022","kegg","GTF2H5"
"Basal transcription factors","03022","kegg","TAF5L"
"Basal transcription factors","03022","kegg","TAF7"
"Basal transcription factors","03022","kegg","TBPL1"
"Basal transcription factors","03022","kegg","MNAT1"
"Basal transcription factors","03022","kegg","ERCC2"
"Basal transcription factors","03022","kegg","TAF9"
"Basal transcription factors","03022","kegg","TAF11"
"Basal transcription factors","03022","kegg","CCNH"
"Basal transcription factors","03022","kegg","TAF6"
"Basal transcription factors","03022","kegg","TAF9B"
"Basal transcription factors","03022","kegg","TAF15"
"Basal transcription factors","03022","kegg","TAF1L"
"Basal transcription factors","03022","kegg","GTF2F1"
"Basal transcription factors","03022","kegg","CDK7"
"Basal transcription factors","03022","kegg","GTF2E1"
"Basal transcription factors","03022","kegg","TAF6L"
"Basal transcription factors","03022","kegg","TAF4B"
"Basal transcription factors","03022","kegg","TAF10"
"Basal transcription factors","03022","kegg","GTF2A2"
"Basal transcription factors","03022","kegg","GTF2B"
"Basal transcription factors","03022","kegg","GTF2H3"
"Fatty acid biosynthesis","00061","kegg","FAS"
"Fatty acid biosynthesis","00061","kegg","ACSL6"
"Fatty acid biosynthesis","00061","kegg","ACSL1"
"Fatty acid biosynthesis","00061","kegg","MCAT"
"Fatty acid biosynthesis","00061","kegg","ACSL4"
"Fatty acid biosynthesis","00061","kegg","PAM"
"Fatty acid biosynthesis","00061","kegg","OXSM"
"Fatty acid biosynthesis","00061","kegg","ACACA"
"Fatty acid biosynthesis","00061","kegg","ACSL3"
"Fatty acid biosynthesis","00061","kegg","ACSBG1"
"Fatty acid biosynthesis","00061","kegg","FASN"
"Fatty acid biosynthesis","00061","kegg","ACACB"
"Fatty acid biosynthesis","00061","kegg","ACSL5"
"Oxidative phosphorylation","00190","kegg","NDUFS7"
"Oxidative phosphorylation","00190","kegg","NDUFB6"
"Oxidative phosphorylation","00190","kegg","ATP6V1C1"
"Oxidative phosphorylation","00190","kegg","NDUFB9"
"Oxidative phosphorylation","00190","kegg","NDUFV2"
"Oxidative phosphorylation","00190","kegg","ATP5I"
"Oxidative phosphorylation","00190","kegg","ATP6V1G1"
"Oxidative phosphorylation","00190","kegg","NDUFB8"
"Oxidative phosphorylation","00190","kegg","NDUFA3"
"Oxidative phosphorylation","00190","kegg","COX6B1"
"Oxidative phosphorylation","00190","kegg","LHPP"
"Oxidative phosphorylation","00190","kegg","ATP5G1"
"Oxidative phosphorylation","00190","kegg","COX7B"
"Oxidative phosphorylation","00190","kegg","ATP12A"
"Oxidative phosphorylation","00190","kegg","ATP4A"
"Oxidative phosphorylation","00190","kegg","ATP5E"
"Oxidative phosphorylation","00190","kegg","ATP5B"
"Oxidative phosphorylation","00190","kegg","COX6A2"
"Oxidative phosphorylation","00190","kegg","NDUFA1"
"Oxidative phosphorylation","00190","kegg","ND6"
"Oxidative phosphorylation","00190","kegg","SDHB"
"Oxidative phosphorylation","00190","kegg","UQCRQ"
"Oxidative phosphorylation","00190","kegg","ND5"
"Oxidative phosphorylation","00190","kegg","NDUFB2"
"Oxidative phosphorylation","00190","kegg","ATP6V1E1"
"Oxidative phosphorylation","00190","kegg","NDUFV1"
"Oxidative phosphorylation","00190","kegg","COX5A"
"Oxidative phosphorylation","00190","kegg","NDUFA13"
"Oxidative phosphorylation","00190","kegg","NDUFA4L2"
"Oxidative phosphorylation","00190","kegg","UQCRB"
"Oxidative phosphorylation","00190","kegg","ND1"
"Oxidative phosphorylation","00190","kegg","ATP5O"
"Oxidative phosphorylation","00190","kegg","ATP6V1A"
"Oxidative phosphorylation","00190","kegg","SDHC"
"Oxidative phosphorylation","00190","kegg","ATP5J"
"Oxidative phosphorylation","00190","kegg","ATP6V0E2"
"Oxidative phosphorylation","00190","kegg","ATP6V1E2"
"Oxidative phosphorylation","00190","kegg","NDUFB5"
"Oxidative phosphorylation","00190","kegg","ATP6V0B"
"Oxidative phosphorylation","00190","kegg","COX7A2"
"Oxidative phosphorylation","00190","kegg","NDUFB3"
"Oxidative phosphorylation","00190","kegg","NDUFA12"
"Oxidative phosphorylation","00190","kegg","COX15"
"Oxidative phosphorylation","00190","kegg","ATP6V0A1"
"Oxidative phosphorylation","00190","kegg","NDUFS3"
"Oxidative phosphorylation","00190","kegg","UQCRFS1"
"Oxidative phosphorylation","00190","kegg","ACP1"
"Oxidative phosphorylation","00190","kegg","Vma21"
"Oxidative phosphorylation","00190","kegg","UQCRC2"
"Oxidative phosphorylation","00190","kegg","NDUFC1"
"Oxidative phosphorylation","00190","kegg","ATP6V1B2"
"Oxidative phosphorylation","00190","kegg","ATP5A1"
"Oxidative phosphorylation","00190","kegg","NDUFA2"
"Oxidative phosphorylation","00190","kegg","ATP5G2"
