"source_id","metabolites","ontology"
"hmdb:HMDB0074587","CL(i-13:0/i-24:0/a-17:0/18:2(9","Blood"
"chemspider:74141","Agomelatine","Blood"
"CAS:138112-76-2","Agomelatine","Blood"
"hmdb:HMDB0015636","Agomelatine","Blood"
"chebi:108209","Agomelatine","Blood"
"hmdb:HMDB0078964","CL(a-13:0/i-16:0/a-17:0/i-13:0","Blood"
"CAS:124-87-8","Picrotoxin","Blood"
"hmdb:HMDB0076738","CL(i-13:0/i-20:0/i-15:0/i-15:0","Blood"
"chemspider:3695","Ketotifen","Blood"
"hmdb:HMDB0086446","CL(i-12:0/i-12:0/a-25:0/i-15:0","Blood"
"hmdb:HMDB0090851","CL(i-14:0/i-13:0/i-16:0/i-15:0","Blood"
"hmdb:HMDB0078720","CL(i-13:0/i-16:0/i-12:0/i-16:0","Blood"
"hmdb:HMDB0085508","CL(a-13:0/i-14:0/18:2(9Z,11Z)/","Blood"
"chemspider:24768195","TG(16:1(9Z)/14:0/18:1(11Z))","Blood"
"hmdb:HMDB0086768","CL(i-12:0/a-13:0/i-17:0/i-21:0","Blood"
"hmdb:HMDB0077366","CL(a-13:0/i-21:0/i-13:0/a-17:0","Blood"
"hmdb:HMDB0079216","CL(a-13:0/i-16:0/i-21:0/i-18:0","Blood"
"hmdb:HMDB0073358","CL(i-13:0/a-21:0/a-21:0/i-17:0","Blood"
"hmdb:HMDB0082947","CL(i-13:0/18:2(9Z,11Z)/i-13:0/","Blood"
"hmdb:HMDB0090805","CL(i-14:0/i-13:0/i-15:0/a-17:0","Blood"
"pubchem:5819","Thyroxine","Blood"
"chemspider:158745","1-Hydroxycarvedilol","Blood"
"hmdb:HMDB0085137","CL(a-13:0/i-13:0/a-25:0/i-20:0","Blood"
"chebi:18332","Thyroxine","Blood"
"CAS:51-48-9","Thyroxine","Blood"
"chebi:58448","NA","Blood"
"chemspider:5614","Thyroxine","Blood"
"wikidata:Q773449","NA","Blood"
"hmdb:HMDB0079447","CL(a-13:0/i-17:0/i-13:0/a-13:0","Blood"
"chemspider:24766299","DG(22:1(13Z)/18:3(6Z,9Z,12Z)/0","Blood"
"hmdb:HMDB0086185","CL(i-12:0/i-12:0/a-13:0/i-22:0","Blood"
"hmdb:HMDB0083032","CL(i-13:0/i-18:0/i-15:0/i-13:0","Blood"
"hmdb:HMDB0087990","CL(i-12:0/i-15:0/i-22:0/i-20:0","Blood"
"hmdb:HMDB0079335","CL(a-13:0/i-16:0/a-25:0/i-18:0","Blood"
"hmdb:HMDB0080173","CL(i-12:0/i-17:0/i-20:0/i-17:0","Blood"
"hmdb:HMDB0081665","CL(i-12:0/i-20:0/a-25:0/a-25:0","Blood"
"hmdb:HMDB0087562","CL(i-12:0/i-15:0/i-14:0/i-21:0","Blood"
"hmdb:HMDB0083488","CL(i-13:0/18:2(9Z,11Z)/i-18:0/","Blood"
"hmdb:HMDB0084485","CL(i-13:0/i-13:0/a-17:0/a-21:0","Blood"
"hmdb:HMDB0084397","CL(a-13:0/a-13:0/a-17:0/i-14:0","Blood"
"hmdb:HMDB0088569","CL(i-12:0/a-21:0/18:2(9Z,11Z)/","Blood"
"chemspider:972","Phenylpyruvic acid","Blood"
"chebi:18005","Phenylpyruvate;","Blood"
"hmdb:HMDB0000205","Phenylpyruvic acid","Blood"
"hmdb:HMDB0087271","CL(i-12:0/i-14:0/i-18:0/a-13:0","Blood"
"hmdb:HMDB0010657","PG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z","Blood"
"chebi:30851","Phenylpyruvic acid","Blood"
"hmdb:HMDB0082939","CL(a-13:0/18:2(9Z,11Z)/i-13:0/","Blood"
"hmdb:HMDB0084616","CL(a-13:0/a-13:0/18:2(9Z,11Z)/","Blood"
"chebi:441382","Ranolazine","Blood"
"pubchem:4592697","NA","Blood"
"chemspider:51354","Ranolazine","Blood"
"hmdb:HMDB0014388","Ranolazine","Blood"
"CAS:142387-99-3","Ranolazine","Blood"
"hmdb:HMDB0079648","CL(i-13:0/a-17:0/i-15:0/a-13:0","Blood"
"hmdb:HMDB0088512","CL(i-12:0/a-21:0/i-17:0/i-14:0","Blood"
"hmdb:HMDB0089281","CL(i-12:0/i-24:0/i-14:0/i-21:0","Blood"
"hmdb:HMDB0083802","CL(a-13:0/i-18:0/i-21:0/i-24:0","Blood"
"hmdb:HMDB0088691","CL(i-12:0/i-21:0/i-20:0/i-17:0","Blood"
"hmdb:HMDB0078555","CL(i-13:0/a-15:0/i-22:0/i-22:0","Blood"
"hmdb:HMDB0076236","CL(i-13:0/i-19:0/i-17:0/i-21:0","Blood"
"hmdb:HMDB0078768","CL(a-13:0/i-16:0/a-13:0/i-16:0","Blood"
"hmdb:HMDB0088626","CL(i-12:0/a-21:0/i-18:0/i-21:0","Blood"
"hmdb:HMDB0075076","CL(i-13:0/a-25:0/i-14:0/i-21:0","Blood"
"hmdb:HMDB0076322","CL(a-13:0/i-19:0/i-18:0/i-24:0","Blood"
"hmdb:HMDB0086264","CL(i-12:0/i-12:0/i-17:0/i-13:0","Blood"
"wikidata:Q27108206","NA","Blood"
"hmdb:HMDB0060511","SN38 glucuronide","Blood"
"hmdb:HMDB0014687","Desoximetasone","Blood"
"hmdb:HMDB0014969","Trifluoperazine","Blood"
"kegg:C11376","SN38 glucuronide","Blood"
"CAS:117-89-5","Trifluoperazine","Blood"
"hmdb:HMDB0006725","CE(14:0)","Blood"
"CAS:1989-52-2","CE(14:0)","Blood"
"pubchem:99486","CE(14:0)","Blood"
"wikidata:Q27149599","NA","Blood"
"hmdb:HMDB0078311","CL(i-13:0/a-15:0/i-20:0/i-17:0","Blood"
"hmdb:HMDB0075022","CL(i-13:0/a-25:0/a-13:0/i-19:0","Blood"
"hmdb:HMDB0086064","CL(i-13:0/a-15:0/i-14:0/i-18:0","Blood"
"hmdb:HMDB0075375","CL(i-13:0/a-25:0/i-20:0/i-13:0","Blood"
"hmdb:HMDB0088343","CL(i-12:0/i-16:0/i-22:0/i-13:0","Blood"
"hmdb:HMDB0011226","PC(P-16:0/22:4(7Z,10Z,13Z,16Z)","Blood"
"pubchem:2882","Cromoglicic acid","Blood"
"kegg:C11806","Pantoprazole","Blood"
"CAS:102625-70-7","Pantoprazole","Blood"
"hmdb:HMDB0090090","CL(i-13:0/i-12:0/i-16:0/a-17:0","Blood"
"hmdb:HMDB0078974","CL(a-13:0/i-16:0/i-17:0/i-14:0","Blood"
"hmdb:HMDB0081742","CL(i-12:0/i-21:0/a-13:0/18:2(9","Blood"
"hmdb:HMDB0092054","CL(i-14:0/i-15:0/i-20:0/a-21:0","Blood"
"hmdb:HMDB0085108","CL(i-13:0/a-13:0/a-25:0/a-15:0","Blood"
"LIPIDMAPS:LMFA03050021","8,9-EET;","Blood"
"hmdb:HMDB0014452","Bexarotene","Blood"
"hmdb:HMDB0078765","CL(i-13:0/i-16:0/i-13:0/a-15:0","Blood"
"hmdb:HMDB0081903","CL(i-13:0/a-17:0/i-16:0/a-17:0","Blood"
"CAS:153559-49-0","Bexarotene","Blood"
"hmdb:HMDB0079732","CL(a-13:0/i-17:0/i-15:0/i-19:0","Blood"
"hmdb:HMDB0077644","CL(i-13:0/a-21:0/i-15:0/i-24:0","Blood"
"CAS:106516-24-9","Sertindole","Blood"
"pubchem:60149","Sertindole","Blood"
"chebi:9122","Sertindole","Blood"
"kegg:C07567","Sertindole","Blood"
"hmdb:HMDB0085559","CL(i-13:0/i-14:0/i-19:0/a-13:0","Blood"
"hmdb:HMDB0078345","CL(i-13:0/a-15:0/i-20:0/a-25:0","Blood"
"hmdb:HMDB0082665","CL(a-13:0/i-17:0/a-25:0/i-12:0","Blood"
"hmdb:HMDB0074119","CL(a-13:0/i-22:0/a-21:0/i-13:0","Blood"
"hmdb:HMDB0076916","CL(i-13:0/i-20:0/18:2(9Z,11Z)/","Blood"
"kegg:C07708","Miglitol","Blood"
"hmdb:HMDB0077481","CL(i-13:0/a-21:0/i-14:0/i-18:0","Blood"
"hmdb:HMDB0082230","CL(i-13:0/a-17:0/18:2(9Z,11Z)/","Blood"
"kegg:C07178","Trimethobenzamide","Blood"
"chemspider:5375","Trimethobenzamide","Blood"
"hmdb:HMDB0078591","CL(i-13:0/a-15:0/i-24:0/i-16:0","Blood"
"hmdb:HMDB0086492","CL(i-12:0/i-13:0/i-12:0/i-24:0","Blood"
"chebi:815842","5alpha-Cholestanol","Blood"
"hmdb:HMDB0087893","CL(i-12:0/i-15:0/i-20:0/a-25:0","Blood"
"hmdb:HMDB0073703","CL(a-13:0/i-22:0/a-13:0/i-15:0","Blood"
"hmdb:HMDB0078051","CL(a-13:0/a-15:0/i-17:0/i-24:0","Blood"
"hmdb:HMDB0090182","CL(i-13:0/i-12:0/i-18:0/i-12:0","Blood"
"hmdb:HMDB0085987","CL(i-13:0/i-15:0/a-13:0/i-21:0","Blood"
"hmdb:HMDB0076968","CL(i-13:0/i-20:0/18:2(9Z,11Z)/","Blood"
"hmdb:HMDB0083447","CL(a-13:0/i-18:0/18:2(9Z,11Z)/","Blood"
"hmdb:HMDB0082598","CL(a-13:0/a-17:0/i-24:0/i-13:0","Blood"
"hmdb:HMDB0081269","CL(i-12:0/i-19:0/a-21:0/a-17:0","Blood"
"hmdb:HMDB0085840","CL(i-13:0/i-15:0/i-12:0/a-17:0","Blood"
"hmdb:HMDB0091391","CL(i-14:0/i-14:0/i-16:0/i-19:0","Blood"
"chemspider:913","Nicotinic acid","Blood"
"hmdb:HMDB0015195","Oxybutynin","Blood"
"hmdb:HMDB0073612","CL(i-13:0/a-21:0/a-25:0/i-17:0","Blood"
"CAS:5633-20-5","Oxybutynin","Blood"
"pubchem:4634","Oxybutynin","Blood"
"kegg:C07391","Pyrimethamine","Blood"
"CAS:14769-73-4","Levamisole","Blood"
"chebi:484948","Levamisole","Blood"
"CAS:15722-48-2","Olsalazine","Blood"
"hmdb:HMDB0074377","CL(a-13:0/i-24:0/i-13:0/i-19:0","Blood"
"hmdb:HMDB0077425","CL(i-13:0/i-21:0/a-13:0/i-24:0","Blood"
"hmdb:HMDB0074891","CL(a-13:0/i-24:0/i-24:0/i-19:0","Blood"
"hmdb:HMDB0084295","CL(a-13:0/a-13:0/i-15:0/a-25:0","Blood"
"hmdb:HMDB0080044","CL(i-12:0/i-17:0/a-17:0/i-24:0","Blood"
"hmdb:HMDB0060753","3'-p-Hydroxypaclitaxel","Blood"
"hmdb:HMDB0082752","CL(a-13:0/18:2(9Z,11Z)/i-12:0/","Blood"
"hmdb:HMDB0076874","CL(a-13:0/i-20:0/a-17:0/i-19:0","Blood"
"pubchem:161166","L-Kynurenine","Blood"
"hmdb:HMDB0089700","CL(i-12:0/a-25:0/18:2(9Z,11Z)/","Blood"
"chebi:17968","Butanoicacid;","Blood"
"hmdb:HMDB0076427","CL(i-13:0/i-19:0/i-21:0/i-17:0","Blood"
"hmdb:HMDB0015441","Aprobarbital","Blood"
"chebi:28683","NA","Blood"
"hmdb:HMDB0085988","CL(a-13:0/a-15:0/i-13:0/i-21:0","Blood"
"hmdb:HMDB0088409","CL(i-12:0/a-17:0/i-12:0/a-17:0","Blood"
"hmdb:HMDB0092103","CL(i-14:0/a-15:0/i-21:0/i-18:0","Blood"
"hmdb:HMDB0081187","CL(i-12:0/i-19:0/i-18:0/a-13:0","Blood"
"hmdb:HMDB0084472","CL(a-13:0/i-13:0/i-17:0/i-20:0","Blood"
"hmdb:HMDB0076538","CL(a-13:0/i-19:0/i-24:0/i-22:0","Blood"
"hmdb:HMDB0000039","Butyric acid","Blood"
"pubchem:53478194","DG(20:0/18:3(9Z,12Z,15Z)/0:0)","Blood"
"pubchem:264","Butyric acid","Blood"
"chemspider:24766102","DG(20:0/18:3(9Z,12Z,15Z)/0:0)","Blood"
"hmdb:HMDB0041769","Quercetin 3'-O-glucuronide","Blood"
"hmdb:HMDB0076232","CL(i-13:0/i-19:0/i-17:0/i-20:0","Blood"
"hmdb:HMDB0082080","CL(i-13:0/a-17:0/a-17:0/i-24:0","Blood"
"LIPIDMAPS:LMPR01070261","Zeaxanthin","Blood"
"chemspider:259","Butyric acid","Blood"
"hmdb:HMDB0083865","CL(i-13:0/18:2(9Z,11Z)/i-22:0/","Blood"
"hmdb:HMDB0079305","CL(i-13:0/i-16:0/i-24:0/i-20:0","Blood"
"hmdb:HMDB0078951","CL(i-13:0/i-16:0/i-16:0/a-21:0","Blood"
"chebi:10108","NA","Blood"
"hmdb:HMDB0078699","CL(i-13:0/a-15:0/a-25:0/i-22:0","Blood"
"hmdb:HMDB0083783","CL(a-13:0/i-18:0/a-21:0/a-21:0","Blood"
"chebi:27547","Zeaxanthin","Blood"
"hmdb:HMDB0075367","CL(i-13:0/a-25:0/i-19:0/i-24:0","Blood"
"hmdb:HMDB0077540","CL(i-13:0/a-21:0/a-15:0/i-14:0","Blood"
"hmdb:HMDB0086282","CL(i-12:0/i-12:0/a-17:0/i-18:0","Blood"
"hmdb:HMDB0085288","CL(a-13:0/i-14:0/i-14:0/18:2(9","Blood"
"hmdb:HMDB0075591","CL(i-14:0/i-12:0/i-12:0/i-16:0","Blood"
"chemspider:388459","L-Rhamnulose","Blood"
"hmdb:HMDB0078461","CL(a-13:0/i-15:0/i-21:0/i-21:0","Blood"
"hmdb:HMDB0080806","CL(i-12:0/i-18:0/i-20:0/i-13:0","Blood"
"pubchem:5656","Venlafaxine","Blood"
"pubchem:3114","Disopyramide","Blood"
"chemspider:4446269","15(S)-Hydroxyeicosatrienoic ac","Blood"
"hmdb:HMDB0005016","Venlafaxine","Blood"
"hmdb:HMDB0092152","CL(i-14:0/i-15:0/i-22:0/i-18:0","Blood"
"hmdb:HMDB0078283","CL(i-13:0/i-15:0/i-20:0/i-13:0","Blood"
"hmdb:HMDB0079635","CL(i-13:0/a-17:0/i-14:0/i-24:0","Blood"
"hmdb:HMDB0092079","CL(i-14:0/a-15:0/a-21:0/a-15:0","Blood"
"CAS:13-16-1","15(S)-Hydroxyeicosatrienoic ac","Blood"
"kegg:C01026","Dimethylglycine","Blood"
"hmdb:HMDB0091092","CL(i-14:0/i-13:0/i-20:0/a-25:0","Blood"
"LIPIDMAPS:LMPR01070001","beta-Carotene;","Blood"
"CAS:7235-40-7","B-Carotene","Blood"
"hmdb:HMDB0007361","DG(20:0/18:0/0:0)","Blood"
"chemspider:2497484","DG(20:0/18:0/0:0)","Blood"
"hmdb:HMDB0076141","CL(a-13:0/i-19:0/a-15:0/i-24:0","Blood"
"pubchem:3108","Dipyridamole","Blood"
"chemspider:2997","Dipyridamole","Blood"
"CAS:140163-56-0","Kaempferol 3-sophoroside 7-glu","Blood"
"hmdb:HMDB0090287","CL(i-13:0/i-12:0/i-19:0/a-25:0","Blood"
"CAS:106791-40-6","Mivacurium","Blood"
"kegg:C07550","Mivacurium","Blood"
"hmdb:HMDB0015480","Ciclesonide","Blood"
"CAS:141845-82-1","Ciclesonide","Blood"
"chemspider:392056","Ciclesonide","Blood"
"hmdb:HMDB0079949","CL(i-12:0/i-17:0/i-16:0/a-13:0","Blood"
"hmdb:HMDB0081857","CL(i-12:0/a-21:0/i-15:0/i-19:0","Blood"
"hmdb:HMDB0080842","CL(i-12:0/i-18:0/a-21:0/i-12:0","Blood"
"CAS:446-72-0","Genistein","Blood"
"hmdb:HMDB0082382","CL(a-13:0/i-17:0/i-21:0/i-12:0","Blood"
"hmdb:HMDB0077613","CL(i-13:0/a-21:0/i-15:0/i-20:0","Blood"
"hmdb:HMDB0087340","CL(i-12:0/i-14:0/i-21:0/i-13:0","Blood"
"chemspider:5236","Theobromine","Blood"
"hmdb:HMDB0081896","CL(i-13:0/a-17:0/i-16:0/i-15:0","Blood"
"hmdb:HMDB0079412","CL(i-13:0/i-17:0/i-12:0/i-22:0","Blood"
"hmdb:HMDB0079018","CL(i-13:0/i-16:0/i-17:0/i-22:0","Blood"
"hmdb:HMDB0073513","CL(a-13:0/i-21:0/i-24:0/i-13:0","Blood"
"hmdb:HMDB0074230","CL(i-13:0/i-22:0/i-24:0/i-15:0","Blood"
"hmdb:HMDB0088337","CL(i-12:0/i-16:0/a-21:0/i-22:0","Blood"
"hmdb:HMDB0083905","CL(i-13:0/i-18:0/i-24:0/a-15:0","Blood"
"hmdb:HMDB0085488","CL(a-13:0/i-14:0/18:2(9Z,11Z)/","Blood"
"hmdb:HMDB0073676","CL(i-13:0/i-22:0/i-12:0/i-21:0","Blood"
"kegg:C06918","Clomipramine","Blood"
"hmdb:HMDB0015372","Clomipramine","Blood"
"CAS:13010-47-4","Lomustine","Blood"
"pubchem:3950","Lomustine","Blood"
"chemspider:3813","Lomustine","Blood"
"hmdb:HMDB0014339","Tramadol","Blood"
"chebi:238661","Tramadol","Blood"
"chemspider:31105","Tramadol","Blood"
"CAS:27203-92-5","Tramadol","Blood"
"hmdb:HMDB0084598","CL(a-13:0/a-13:0/i-18:0/18:2(9","Blood"
"hmdb:HMDB0079793","CL(i-12:0/i-17:0/i-13:0/i-17:0","Blood"
"hmdb:HMDB0089442","CL(i-12:0/i-24:0/i-20:0/i-21:0","Blood"
"chemspider:4943166","Thromboxane B3","Blood"
"chebi:177881","Vitamin K1 2,3-epoxide","Blood"
"hmdb:HMDB0005099","Thromboxane B3","Blood"
"hmdb:HMDB0073306","CL(i-13:0/a-21:0/a-21:0/a-13:0","Blood"
"hmdb:HMDB0084869","CL(a-13:0/i-13:0/a-21:0/a-17:0","Blood"
"hmdb:HMDB0074762","CL(i-13:0/i-24:0/a-21:0/i-12:0","Blood"
"chebi:16958","Beta-Alanine","Blood"
"hmdb:HMDB0015000","Vardenafil","Blood"
"chebi:57966","NA","Blood"
"hmdb:HMDB0077168","CL(i-13:0/i-20:0/i-24:0/a-17:0","Blood"
"CAS:107-95-9","Beta-Alanine","Blood"
"hmdb:HMDB0014524","Dexrazoxane","Blood"
"chebi:50223","Dexrazoxane","Blood"
"hmdb:HMDB0084909","CL(i-13:0/i-13:0/a-21:0/i-21:0","Blood"
"hmdb:HMDB0088244","CL(i-12:0/i-16:0/18:2(9Z,11Z)/","Blood"
"hmdb:HMDB0077418","CL(a-13:0/a-21:0/i-13:0/i-22:0","Blood"
"hmdb:HMDB0082002","CL(i-13:0/a-17:0/i-17:0/i-16:0","Blood"
"CAS:10596-23-3","Clodronate","Blood"
"chemspider:234","Beta-Alanine","Blood"
"hmdb:HMDB0012411","PS(18:3(9Z,12Z,15Z)/18:0)","Blood"
"CAS:186691-13-4","Tiotropium","Blood"
"hmdb:HMDB0076650","CL(i-13:0/i-20:0/i-13:0/18:2(9","Blood"
"hmdb:HMDB0089596","CL(i-12:0/a-25:0/i-14:0/i-16:0","Blood"
"chemspider:24765987","DG(18:1(11Z)/22:5(7Z,10Z,13Z,1","Blood"
"hmdb:HMDB0007207","DG(18:1(11Z)/22:5(7Z,10Z,13Z,1","Blood"
"hmdb:HMDB0090210","CL(i-13:0/i-12:0/i-18:0/i-17:0","Blood"
"hmdb:HMDB0077314","CL(i-13:0/a-21:0/a-13:0/i-13:0","Blood"
"hmdb:HMDB0073852","CL(i-13:0/i-22:0/i-15:0/i-22:0","Blood"
"hmdb:HMDB0075862","CL(i-14:0/i-12:0/i-22:0/18:2(9","Blood"
"hmdb:HMDB0076959","CL(i-13:0/i-20:0/i-18:0/a-21:0","Blood"
"hmdb:HMDB0082069","CL(i-13:0/i-17:0/a-17:0/i-22:0","Blood"
"hmdb:HMDB0014553","Remoxipride","Blood"
"chebi:1305691","D-Xylitol","Blood"
"CAS:32222-06-3","Calcitriol","Blood"
"chemspider:4444108","Calcitriol","Blood"
"hmdb:HMDB0001903","Calcitriol","Blood"
"hmdb:HMDB0090956","CL(i-14:0/i-13:0/i-18:0/i-13:0","Blood"
"chemspider:7822687","DG(18:2(9Z,12Z)/18:3(9Z,12Z,15","Blood"
"hmdb:HMDB0090910","CL(i-14:0/i-13:0/a-17:0/a-17:0","Blood"
"hmdb:HMDB0092738","CL(i-14:0/i-17:0/a-15:0/i-17:0","Blood"
"hmdb:HMDB0086587","CL(i-12:0/i-13:0/i-14:0/i-18:0","Blood"
"chebi:88426","Cer(d18:1/18:1(11Z))","Blood"
"pubchem:53481653","9-Hexadecenoylcarnitine","Blood"
"hmdb:HMDB0013207","9-Hexadecenoylcarnitine","Blood"
"chebi:88544","9-Hexadecenoylcarnitine","Blood"
"hmdb:HMDB0073965","CL(i-13:0/i-22:0/a-17:0/i-24:0","Blood"
"hmdb:HMDB0078525","CL(i-13:0/a-15:0/i-22:0/i-17:0","Blood"
"hmdb:HMDB0076085","CL(i-13:0/i-19:0/a-15:0/a-13:0","Blood"
"hmdb:HMDB0091826","CL(i-14:0/a-15:0/i-16:0/i-17:0","Blood"
"CAS:594-61-6","Alpha-Hydroxyisobutyric acid","Blood"
"chemspider:5367","Triflupromazine","Blood"
"CAS:146-54-3","Triflupromazine","Blood"
"hmdb:HMDB0086516","CL(i-12:0/i-13:0/a-13:0/a-15:0","Blood"
"CAS:83-45-4","Stigmastanol","Blood"
"hmdb:HMDB0013669","Cesium","Blood"
"hmdb:HMDB0000494","Stigmastanol","Blood"
"pubchem:5354618","Cesium","Blood"
"CAS:152-72-7","Acenocoumarol","Blood"
"hmdb:HMDB0013327","Dodecanedioylcarnitine","Blood"
"pubchem:53481673","Dodecanedioylcarnitine","Blood"
"hmdb:HMDB0090912","CL(i-14:0/a-13:0/i-17:0/i-17:0","Blood"
"hmdb:HMDB0088031","CL(i-12:0/i-15:0/i-24:0/i-22:0","Blood"
"hmdb:HMDB0073088","CL(i-13:0/i-21:0/18:2(9Z,11Z)/","Blood"
"hmdb:HMDB0015506","Phenazopyridine","Blood"
"hmdb:HMDB0061741","2-(N-Ethyl-perfluorooctane sul","Blood"
"chebi:83507","2-(N-Ethyl-perfluorooctane sul","Blood"
"hmdb:HMDB0085706","CL(a-13:0/i-14:0/i-22:0/i-14:0","Blood"
"hmdb:HMDB0074332","CL(i-13:0/i-24:0/a-13:0/i-12:0","Blood"
"hmdb:HMDB0075109","CL(i-13:0/a-25:0/a-15:0/i-16:0","Blood"
"hmdb:HMDB0082649","CL(i-13:0/a-17:0/i-24:0/i-21:0","Blood"
"LIPIDMAPS:LMFA03010176","11-epi-ProstaglandinF2alpha;","Blood"
"hmdb:HMDB0086690","CL(i-12:0/i-13:0/i-16:0/i-17:0","Blood"
"hmdb:HMDB0089007","CL(i-12:0/i-22:0/i-16:0/a-17:0","Blood"
"hmdb:HMDB0081086","CL(i-12:0/i-19:0/i-14:0/i-20:0","Blood"
"hmdb:HMDB0090670","CL(i-14:0/a-13:0/a-13:0/a-13:0","Blood"
"chebi:28728","Thromboxane B2","Blood"
"hmdb:HMDB0014256","Tafluprost free acid","Blood"
"chemspider:21467507","Tafluprost free acid","Blood"
"hmdb:HMDB0076253","CL(a-13:0/i-19:0/a-17:0/a-25:0","Blood"
"hmdb:HMDB0091032","CL(i-14:0/i-13:0/i-19:0/a-15:0","Blood"
"hmdb:HMDB0090163","CL(i-13:0/i-12:0/a-17:0/i-21:0","Blood"
"chebi:7798","Oseltamivir","Blood"
"hmdb:HMDB0074773","CL(a-13:0/i-24:0/a-21:0/i-14:0","Blood"
"hmdb:HMDB0073474","CL(a-13:0/i-21:0/i-22:0/18:2(9","Blood"
"hmdb:HMDB0087917","CL(i-12:0/i-15:0/i-21:0/a-15:0","Blood"
"kegg:C08092","Oseltamivir","Blood"
"chemspider:24767592","PC(P-18:1(9Z)/20:3(5Z,8Z,11Z))","Blood"
"pubchem:978","p-Aminobenzoic acid","Blood"
"hmdb:HMDB0080669","CL(i-12:0/18:2(9Z,11Z)/a-17:0/","Blood"
"chebi:127611","Midazolam","Blood"
"chebi:894445","Aminophylline","Blood"
"hmdb:HMDB0000736","Isobutyryl-L-carnitine","Blood"
"hmdb:HMDB0062606","O-isobutyryl-L-carnitine","Blood"
"pubchem:10177002","Isobutyryl-L-carnitine","Blood"
"hmdb:HMDB0089309","CL(i-12:0/i-24:0/a-15:0/i-19:0","Blood"
"hmdb:HMDB0078299","CL(i-13:0/a-15:0/i-20:0/i-15:0","Blood"
"hmdb:HMDB0000660","D-Fructose","Blood"
"pubchem:168379","O-isobutyryl-L-carnitine","Blood"
"chemspider:24768073","PG(16:0/18:1(9Z))","Blood"
"hmdb:HMDB0092705","CL(i-14:0/a-17:0/i-14:0/i-24:0","Blood"
"chebi:50742","Cyproterone","Blood"
"pubchem:5284537","Cyproterone","Blood"
"hmdb:HMDB0082171","CL(a-13:0/i-17:0/i-18:0/i-18:0","Blood"
"hmdb:HMDB0087487","CL(i-12:0/i-15:0/i-13:0/i-16:0","Blood"
"hmdb:HMDB0083697","CL(i-13:0/18:2(9Z,11Z)/i-21:0/","Blood"
"pubchem:53480479","11,12-EpETrE","Blood"
"pubchem:38103","Cefradine","Blood"
"chebi:17445","3-Hydroxyphenylacetic acid","Blood"
"chebi:27911","N8-Acetylspermidine","Blood"
"kegg:C06897","Cefradine","Blood"
"CAS:34450-15-2","N8-Acetylspermidine","Blood"
"chemspider:39117","Idarubicin","Blood"
"pubchem:42890","Idarubicin","Blood"
"hmdb:HMDB0075251","CL(a-13:0/a-25:0/i-17:0/i-22:0","Blood"
"hmdb:HMDB0089884","CL(a-13:0/i-12:0/i-12:0/i-20:0","Blood"
"hmdb:HMDB0077694","CL(a-13:0/i-21:0/i-16:0/i-18:0","Blood"
"hmdb:HMDB0085880","CL(a-13:0/i-15:0/a-13:0/i-12:0","Blood"
"hmdb:HMDB0075324","CL(a-13:0/a-25:0/18:2(9Z,11Z)/","Blood"
"hmdb:HMDB0075763","CL(i-14:0/i-12:0/i-18:0/a-17:0","Blood"
"kegg:C07618","Mestranol","Blood"
"pubchem:6291","Mestranol","Blood"
"CAS:72-33-3","Mestranol","Blood"
"hmdb:HMDB0086789","CL(i-12:0/i-13:0/18:2(9Z,11Z)/","Blood"
"hmdb:HMDB0092578","CL(i-14:0/a-17:0/i-12:0/a-17:0","Blood"
"hmdb:HMDB0089911","CL(i-13:0/i-12:0/i-13:0/i-15:0","Blood"
"hmdb:HMDB0085435","CL(a-13:0/i-14:0/i-17:0/a-15:0","Blood"
"hmdb:HMDB0076362","CL(a-13:0/i-19:0/i-19:0/a-25:0","Blood"
"hmdb:HMDB0087950","CL(i-12:0/i-15:0/a-21:0/a-21:0","Blood"
"hmdb:HMDB0084704","CL(i-13:0/a-13:0/i-19:0/i-19:0","Blood"
"hmdb:HMDB0087632","CL(i-12:0/i-15:0/a-15:0/i-22:0","Blood"
"hmdb:HMDB0079696","CL(i-13:0/a-17:0/i-15:0/a-17:0","Blood"
"hmdb:HMDB0075458","CL(i-13:0/a-25:0/i-21:0/a-21:0","Blood"
"hmdb:HMDB0077623","CL(a-13:0/a-21:0/i-15:0/a-21:0","Blood"
"hmdb:HMDB0076438","CL(i-13:0/i-19:0/a-21:0/i-18:0","Blood"
"hmdb:HMDB0076700","CL(i-13:0/i-20:0/i-14:0/i-17:0","Blood"
"hmdb:HMDB0089316","CL(i-12:0/i-24:0/i-15:0/i-22:0","Blood"
"hmdb:HMDB0083504","CL(a-13:0/i-18:0/i-18:0/i-22:0","Blood"
"hmdb:HMDB0079084","CL(a-13:0/i-16:0/i-18:0/i-21:0","Blood"
"hmdb:HMDB0079613","CL(a-13:0/a-17:0/i-14:0/i-19:0","Blood"
"hmdb:HMDB0060802","8-Hydroxyclomipramine","Blood"
"hmdb:HMDB0079487","CL(i-13:0/a-17:0/a-13:0/a-17:0","Blood"
"hmdb:HMDB0073636","CL(i-13:0/a-21:0/a-25:0/i-21:0","Blood"
"hmdb:HMDB0089038","CL(i-12:0/i-22:0/a-17:0/18:2(9","Blood"
"hmdb:HMDB0081705","CL(i-12:0/a-21:0/i-13:0/i-12:0","Blood"
