"","pathwayName","sourceId","type","metabolite"
"106249","Th1 and Th2 cell differentiation","04658","kegg","IL12A"
"106250","Th1 and Th2 cell differentiation","04658","kegg","HLA-DOA"
"106251","Th1 and Th2 cell differentiation","04658","kegg","MAPK1"
"106252","Th1 and Th2 cell differentiation","04658","kegg","IL4R"
"106253","Th1 and Th2 cell differentiation","04658","kegg","STAT5A"
"106254","Th1 and Th2 cell differentiation","04658","kegg","NFKB1"
"106255","Th1 and Th2 cell differentiation","04658","kegg","IFNGR2"
"106256","Th1 and Th2 cell differentiation","04658","kegg","HLA-DRB4"
"106257","Th1 and Th2 cell differentiation","04658","kegg","NFATC1"
"106258","Th1 and Th2 cell differentiation","04658","kegg","NOTCH1"
"106259","Th1 and Th2 cell differentiation","04658","kegg","PRKCQ"
"106260","Th1 and Th2 cell differentiation","04658","kegg","RUNX3"
"106261","Th1 and Th2 cell differentiation","04658","kegg","TYK2"
"106262","Th1 and Th2 cell differentiation","04658","kegg","PPP3CC"
"106263","Th1 and Th2 cell differentiation","04658","kegg","IL2RG"
"106264","Th1 and Th2 cell differentiation","04658","kegg","HLA-DPB1"
"106265","Th1 and Th2 cell differentiation","04658","kegg","HLA-DRA"
"106266","Th1 and Th2 cell differentiation","04658","kegg","NFATC2"
"106267","Th1 and Th2 cell differentiation","04658","kegg","MAPK14"
"106268","Th1 and Th2 cell differentiation","04658","kegg","LCK"
"106269","Th1 and Th2 cell differentiation","04658","kegg","HLA-DRB5"
"106270","Th1 and Th2 cell differentiation","04658","kegg","PPP3CA"
"106271","Th1 and Th2 cell differentiation","04658","kegg","STAT1"
"106272","Th1 and Th2 cell differentiation","04658","kegg","IKBKB"
"106273","Th1 and Th2 cell differentiation","04658","kegg","JAK3"
"106274","Th1 and Th2 cell differentiation","04658","kegg","MAPK3"
"106275","Th1 and Th2 cell differentiation","04658","kegg","MAPK9"
"106276","Th1 and Th2 cell differentiation","04658","kegg","HLA-DQB1"
"106277","Th1 and Th2 cell differentiation","04658","kegg","HLA-DRB3"
"106278","Th1 and Th2 cell differentiation","04658","kegg","HLA-DOB"
"106279","Morphine addiction","05032","kegg","GRK5"
"106280","Morphine addiction","05032","kegg","PRKACB"
"106281","Morphine addiction","05032","kegg","PDE1C"
"106282","Morphine addiction","05032","kegg","GNB3"
"106283","Morphine addiction","05032","kegg","ADRBK1"
"106284","Morphine addiction","05032","kegg","ADORA1"
"106285","Morphine addiction","05032","kegg","cAMP"
"106286","Morphine addiction","05032","kegg","ADCY2"
"106287","Morphine addiction","05032","kegg","DRD1"
"106288","Morphine addiction","05032","kegg","GABRG3"
"106289","Morphine addiction","05032","kegg","PDE1B"
"106290","Morphine addiction","05032","kegg","ADCY4"
"106291","Morphine addiction","05032","kegg","GABRP"
"106292","Morphine addiction","05032","kegg","GABRE"
"106293","Morphine addiction","05032","kegg","KCNJ5"
"106294","Morphine addiction","05032","kegg","PDE7A"
"106295","Morphine addiction","05032","kegg","GNG12"
"106296","Morphine addiction","05032","kegg","GABBR2"
"106297","Morphine addiction","05032","kegg","KCNJ3"
"106298","Morphine addiction","05032","kegg","GNB2"
"106299","Morphine addiction","05032","kegg","GNAI3"
"106300","Morphine addiction","05032","kegg","GNG11"
"106301","Morphine addiction","05032","kegg","GABRB2"
"106302","Morphine addiction","05032","kegg","PRKACA"
"106303","Morphine addiction","05032","kegg","PDE11A"
"106304","Morphine addiction","05032","kegg","PDE8A"
"106305","Morphine addiction","05032","kegg","ARRB2"
"106306","Morphine addiction","05032","kegg","GNB5"
"106307","Morphine addiction","05032","kegg","PDE4D"
"106308","Morphine addiction","05032","kegg","GNG8"
"106309","Morphine addiction","05032","kegg","GNG13"
"106310","Morphine addiction","05032","kegg","GRK4"
"106311","Morphine addiction","05032","kegg","ADCY8"
"106312","Morphine addiction","05032","kegg","PDE4B"
"106313","Morphine addiction","05032","kegg","GNAO1"
"106314","Morphine addiction","05032","kegg","ADCY5"
"106315","Morphine addiction","05032","kegg","CACNA1B"
"106316","Morphine addiction","05032","kegg","PDE3A"
"106317","Morphine addiction","05032","kegg","PDE7B"
"106318","Morphine addiction","05032","kegg","PRKACG"
"106319","Morphine addiction","05032","kegg","ADCY7"
"106320","Morphine addiction","05032","kegg","PDE4C"
"106321","Morphine addiction","05032","kegg","ADCY3"
"106322","Morphine addiction","05032","kegg","GNB1"
"106323","Morphine addiction","05032","kegg","GABRD"
"106324","Morphine addiction","05032","kegg","GABRA5"
"106325","Morphine addiction","05032","kegg","SLC32A1"
"106326","Morphine addiction","05032","kegg","GNG3"
"106327","Morphine addiction","05032","kegg","ARRB1"
"106328","Morphine addiction","05032","kegg","GNG5"
"106329","Morphine addiction","05032","kegg","PDE3B"
"106330","Morphine addiction","05032","kegg","GNAI1"
"106331","Morphine addiction","05032","kegg","PRKCG"
"106332","Morphine addiction","05032","kegg","GABRQ"
"106333","Morphine addiction","05032","kegg","GNG7"
"106334","Morphine addiction","05032","kegg","KCNJ9"
"106335","Morphine addiction","05032","kegg","PDE2A"
"106336","Morphine addiction","05032","kegg","GABBR1"
"106337","Morphine addiction","05032","kegg","GRK6"
"106338","Morphine addiction","05032","kegg","PRKCA"
"106339","Morphine addiction","05032","kegg","GNG10"
"106340","Morphine addiction","05032","kegg","CACNA1A"
"106341","Morphine addiction","05032","kegg","PDE4A"
"106342","Morphine addiction","05032","kegg","PDE8B"
"106343","Morphine addiction","05032","kegg","GNAI2"
"106344","Morphine addiction","05032","kegg","GNG2"
"106345","Morphine addiction","05032","kegg","ADCY1"
"106346","Morphine addiction","05032","kegg","ADCY9"
"106347","Morphine addiction","05032","kegg","PDE1A"
"106348","Morphine addiction","05032","kegg","GABRR2"
"106349","Morphine addiction","05032","kegg","PDE10A"
"106350","Morphine addiction","05032","kegg","PRKCB"
"106351","Morphine addiction","05032","kegg","GNAS"
"106352","Morphine addiction","05032","kegg","GNG4"
"106353","Morphine addiction","05032","kegg","OPRM1"
"106354","Morphine addiction","05032","kegg","GABRB3"
"106355","Morphine addiction","05032","kegg","ADRBK2"
"106356","Morphine addiction","05032","kegg","GNB4"
"106357","Morphine addiction","05032","kegg","GABRR1"
"106358","Morphine addiction","05032","kegg","ADCY6"
"106359","Longevity regulating pathway","04211","kegg","ADCY8"
"106360","Longevity regulating pathway","04211","kegg","PIK3R3"
"106361","Longevity regulating pathway","04211","kegg","ULK1"
"106362","Longevity regulating pathway","04211","kegg","SESN1"
"106363","Longevity regulating pathway","04211","kegg","IRS2"
"106364","Longevity regulating pathway","04211","kegg","HRAS"
"106365","Longevity regulating pathway","04211","kegg","PIK3CA"
"106366","Longevity regulating pathway","04211","kegg","INSR"
"106367","Longevity regulating pathway","04211","kegg","PRKAA2"
"106368","Longevity regulating pathway","04211","kegg","CREB3L3"
"106369","Longevity regulating pathway","04211","kegg","ADCY6"
"106370","Longevity regulating pathway","04211","kegg","EHMT2"
"106371","Longevity regulating pathway","04211","kegg","PRKACG"
"106372","Longevity regulating pathway","04211","kegg","ADCY7"
"106373","Longevity regulating pathway","04211","kegg","BAX"
"106374","Longevity regulating pathway","04211","kegg","ADCY3"
"106375","Longevity regulating pathway","04211","kegg","IRS1"
"106376","Longevity regulating pathway","04211","kegg","CREB3L2"
"106377","Longevity regulating pathway","04211","kegg","ATF2"
"106378","Longevity regulating pathway","04211","kegg","PIK3R2"
"106379","Longevity regulating pathway","04211","kegg","TSC1"
"106380","Longevity regulating pathway","04211","kegg","PRKAA1"
"106381","Longevity regulating pathway","04211","kegg","EHMT1"
"106382","Longevity regulating pathway","04211","kegg","AKT2"
"106383","Longevity regulating pathway","04211","kegg","ADIPOQ"
"106384","Longevity regulating pathway","04211","kegg","SIRT1"
"106385","Longevity regulating pathway","04211","kegg","CREB5"
"106386","Longevity regulating pathway","04211","kegg","NFKB1"
"106387","Longevity regulating pathway","04211","kegg","CREB3L1"
"106388","Longevity regulating pathway","04211","kegg","PPARG"
"106389","Longevity regulating pathway","04211","kegg","CREB3L4"
"106390","Longevity regulating pathway","04211","kegg","CAMKK2"
"106391","Longevity regulating pathway","04211","kegg","SOD2"
"106392","Longevity regulating pathway","04211","kegg","RPS6KB1"
"106393","Longevity regulating pathway","04211","kegg","STK11"
"106394","Longevity regulating pathway","04211","kegg","CREB1"
"106395","Longevity regulating pathway","04211","kegg","ADCY2"
"106396","Longevity regulating pathway","04211","kegg","PRKACA"
"106397","Longevity regulating pathway","04211","kegg","cAMP"
"106398","Longevity regulating pathway","04211","kegg","TSC2"
"106399","Longevity regulating pathway","04211","kegg","TP53"
"106400","Longevity regulating pathway","04211","kegg","CREB3"
"106401","Longevity regulating pathway","04211","kegg","KRAS"
"106402","Longevity regulating pathway","04211","kegg","MTOR"
"106403","Longevity regulating pathway","04211","kegg","PIK3R1"
"106404","Longevity regulating pathway","04211","kegg","CAT"
"106405","Longevity regulating pathway","04211","kegg","PRKACB"
"106406","Longevity regulating pathway","04211","kegg","ADCY1"
"106407","Longevity regulating pathway","04211","kegg","ADCY9"
"106408","Longevity regulating pathway","04211","kegg","KL"
"106409","Longevity regulating pathway","04211","kegg","PIK3CD"
"106410","Longevity regulating pathway","04211","kegg","AKT1"
"106411","Longevity regulating pathway","04211","kegg","RPS6KB2"
"106412","Longevity regulating pathway","04211","kegg","EIF4E"
"106413","Longevity regulating pathway","04211","kegg","CAMK4"
"106414","Longevity regulating pathway","04211","kegg","AKT3"
"106415","Longevity regulating pathway","04211","kegg","EIF4EBP1"
"106416","Longevity regulating pathway","04211","kegg","RELA"
"106417","Longevity regulating pathway","04211","kegg","IGF1R"
"106418","Longevity regulating pathway","04211","kegg","RHEB"
"106419","Longevity regulating pathway","04211","kegg","ADCY5"
"106420","Longevity regulating pathway","04211","kegg","ATF4"
"106421","Longevity regulating pathway","04211","kegg","ADCY4"
"106422","Longevity regulating pathway","04211","kegg","NRAS"
"106423","Longevity regulating pathway","04211","kegg","PIK3CB"
"106424","Longevity regulating pathway","04211","kegg","PPARGC1A"
"106425","Longevity regulating pathway","04211","kegg","IGF1"
"106426","Spliceosome","03040","kegg","SNRPD2"
"106427","Spliceosome","03040","kegg","CHERP"
"106428","Spliceosome","03040","kegg","SNRPG"
"106429","Spliceosome","03040","kegg","PPIH"
"106430","Spliceosome","03040","kegg","PRPF3"
"106431","Spliceosome","03040","kegg","SNRPB2"
"106432","Spliceosome","03040","kegg","SNRPB"
"106433","Spliceosome","03040","kegg","SF3B5"
"106434","Spliceosome","03040","kegg","NCBP1"
"106435","Spliceosome","03040","kegg","SNRPE"
"106436","Spliceosome","03040","kegg","HSPA8"
"106437","Spliceosome","03040","kegg","SF3B4"
"106438","Spliceosome","03040","kegg","DHX8"
"106439","Spliceosome","03040","kegg","HSPA1L"
"106440","Spliceosome","03040","kegg","DDX5"
"106441","Spliceosome","03040","kegg","SNRPF"
"106442","Spliceosome","03040","kegg","SF3B2"
"106443","Spliceosome","03040","kegg","CDC40"
"106444","Spliceosome","03040","kegg","PHF5A"
"106445","Spliceosome","03040","kegg","LSM7"
"106446","Spliceosome","03040","kegg","SF3B3"
"106447","Spliceosome","03040","kegg","LSM2"
"106448","Spliceosome","03040","kegg","HSPA1A"
"106449","Spliceosome","03040","kegg","TXNL4A"
"106450","Spliceosome","03040","kegg","SNRPA1"
"106451","Spliceosome","03040","kegg","U2AF1"
"106452","Spliceosome","03040","kegg","SF3B1"
"106453","Spliceosome","03040","kegg","PRPF19"
"106454","Spliceosome","03040","kegg","HSPA6"
"106455","Spliceosome","03040","kegg","NCBP2"
"106456","Spliceosome","03040","kegg","SF3A3"
"106457","Spliceosome","03040","kegg","RBM17"
"106458","Spliceosome","03040","kegg","SNRPD1"
"106459","Spliceosome","03040","kegg","SF3A2"
"106460","Spliceosome","03040","kegg","HSPA2"
"106461","Spliceosome","03040","kegg","DHX38"
"106462","Spliceosome","03040","kegg","RBMX"
"106463","Spliceosome","03040","kegg","SNRPD3"
"106464","Spliceosome","03040","kegg","DDX42"
"106465","Spliceosome","03040","kegg","PRPF18"
"106466","Spliceosome","03040","kegg","PRPF8"
"106467","Spliceosome","03040","kegg","SNRPA"
"106468","Spliceosome","03040","kegg","DHX15"
"106469","Spliceosome","03040","kegg","U2AF2"
"106470","Spliceosome","03040","kegg","HSPA1B"
"106471","Spliceosome","03040","kegg","DDX46"
"106472","Spliceosome","03040","kegg","PUF60"
"106473","Spliceosome","03040","kegg","EIF4A3"
"106474","Spliceosome","03040","kegg","SNRNP200"
"106475","Spliceosome","03040","kegg","EFTUD2"
"106476","Spliceosome","03040","kegg","DDX23"
"106477","Spliceosome","03040","kegg","SF3A1"
"106478","Spliceosome","03040","kegg","PRPF4"
"106479","Spliceosome","03040","kegg","DHX16"
"106480","Spliceosome","03040","kegg","HNRNPU"
"106481","Adipocytokine signaling pathway","04920","kegg","PTPN11"
"106482","Adipocytokine signaling pathway","04920","kegg","RELA"
"106483","Adipocytokine signaling pathway","04920","kegg","LEP"
"106484","Adipocytokine signaling pathway","04920","kegg","ACSL4"
"106485","Adipocytokine signaling pathway","04920","kegg","CPT1C"
"106486","Adipocytokine signaling pathway","04920","kegg","TRAF2"
"106487","Adipocytokine signaling pathway","04920","kegg","RXRG"
"106488","Adipocytokine signaling pathway","04920","kegg","TNFRSF1A"
"106489","Adipocytokine signaling pathway","04920","kegg","AKT1"
"106490","Adipocytokine signaling pathway","04920","kegg","ACSBG1"
"106491","Adipocytokine signaling pathway","04920","kegg","MAPK9"
"106492","Adipocytokine signaling pathway","04920","kegg","STAT3"
"106493","Adipocytokine signaling pathway","04920","kegg","MTOR"
"106494","Adipocytokine signaling pathway","04920","kegg","POMC"
"106495","Adipocytokine signaling pathway","04920","kegg","TNFRSF1B"
"106496","Adipocytokine signaling pathway","04920","kegg","PRKCQ"
"106497","Adipocytokine signaling pathway","04920","kegg","NFKB1"
"106498","Adipocytokine signaling pathway","04920","kegg","PCK1"
"106499","Adipocytokine signaling pathway","04920","kegg","AGRP"
"106500","Adipocytokine signaling pathway","04920","kegg","AKT2"
"106501","Adipocytokine signaling pathway","04920","kegg","ADIPOQ"
"106502","Adipocytokine signaling pathway","04920","kegg","SLC2A4"
"106503","Adipocytokine signaling pathway","04920","kegg","IRS2"
"106504","Adipocytokine signaling pathway","04920","kegg","ACSL3"
"106505","Adipocytokine signaling pathway","04920","kegg","ACACB"
"106506","Adipocytokine signaling pathway","04920","kegg","AKT3"
"106507","Adipocytokine signaling pathway","04920","kegg","MAPK8"
"106508","Adipocytokine signaling pathway","04920","kegg","CPT1A"
"106509","Adipocytokine signaling pathway","04920","kegg","JAK2"
"106510","Adipocytokine signaling pathway","04920","kegg","SLC2A1"
"106511","Adipocytokine signaling pathway","04920","kegg","PPARA"
"106512","Adipocytokine signaling pathway","04920","kegg","CD36"
"106513","Adipocytokine signaling pathway","04920","kegg","RXRA"
"106514","Adipocytokine signaling pathway","04920","kegg","STK11"
"106515","Adipocytokine signaling pathway","04920","kegg","ACSL1"
"106516","Adipocytokine signaling pathway","04920","kegg","IRS1"
"106517","Adipocytokine signaling pathway","04920","kegg","NFKBIA"
"106518","Adipocytokine signaling pathway","04920","kegg","SOCS3"
